JobID,FRICTION,BHF,THICKNESS,INITIAL_STRESS,SATURATION,GROWTH_RATE,POWER,MAX_STRESS,AVE_STRESS,VAR_STRESS,AVE_DIST
job580, 0.23333333333333334, 1.0, 2.5, 100, 165, 7.98, 0.84, 164.965744019, 46.0949516337, 1321.10576754, 1.56965764364
job581, 0.26666666666666666, 0.01, 2.5, 100, 165, 7.98, 0.84, 159.576919556, 37.0372511461, 1042.45284159, 7.4719113244
job582, 0.26666666666666666, 0.12, 2.5, 100, 165, 7.98, 0.84, 160.563110352, 35.4083956444, 1014.18128096, 7.24090173509
job583, 0.26666666666666666, 0.23, 2.5, 100, 165, 7.98, 0.84, 159.221618652, 35.4315000294, 983.232562913, 7.0502166748
job584, 0.26666666666666666, 0.34, 2.5, 100, 165, 7.98, 0.84, 158.510406494, 35.302286559, 939.571816533, 6.83512136671
job585, 0.26666666666666666, 0.45, 2.5, 100, 165, 7.98, 0.84, 164.894454956, 37.4149050252, 1299.95011532, 2.28506300184
job586, 0.26666666666666666, 0.56, 2.5, 100, 165, 7.98, 0.84, 164.813156128, 43.5751468334, 1246.32227115, 1.93628395928
job587, 0.26666666666666666, 0.67, 2.5, 100, 165, 7.98, 0.84, 164.977752686, 44.8677077615, 1554.72449534, 1.74907811483
job588, 0.26666666666666666, 0.78, 2.5, 100, 165, 7.98, 0.84, 164.914108276, 43.437762973, 1601.12770459, 1.57895321316
job589, 0.26666666666666666, 0.89, 2.5, 100, 165, 7.98, 0.84, 164.977752686, 46.9849556023, 1728.37993885, 1.44627634684
job590, 0.26666666666666666, 1.0, 2.5, 100, 165, 7.98, 0.84, 164.977752686, 47.2301360324, 1820.51602162, 1.35530387031
job591, 0.3, 0.01, 2.5, 100, 165, 7.98, 0.84, 163.624053955, 37.37538095, 1010.50889779, 7.39651552836
job592, 0.3, 0.12, 2.5, 100, 165, 7.98, 0.84, 162.543334961, 35.533629356, 996.333306381, 7.15199979146
job593, 0.3, 0.23, 2.5, 100, 165, 7.98, 0.84, 157.159347534, 35.1427575383, 903.181918525, 6.90420468648
job594, 0.3, 0.34, 2.5, 100, 165, 7.98, 0.84, 164.881317139, 37.1165827189, 1235.57062509, 2.16192415025
job595, 0.3, 0.45, 2.5, 100, 165, 7.98, 0.84, 164.062194824, 42.75974271, 1179.77148268, 1.92478730943
job596, 0.3, 0.56, 2.5, 100, 165, 7.98, 0.84, 164.977752686, 45.3164659618, 1676.27775794, 1.67916573419
job597, 0.3, 0.67, 2.5, 100, 165, 7.98, 0.84, 164.762145996, 48.5242027554, 1394.98711627, 1.51394865248
job598, 0.3, 0.78, 2.5, 100, 165, 7.98, 0.84, 164.977752686, 48.7340415549, 1780.00493585, 1.37858242459
job599, 0.3, 0.89, 2.5, 100, 165, 7.98, 0.84, 164.977752686, 49.7053024341, 2021.56958, 1.27489132351
job600, 0.3, 1.0, 2.5, 100, 165, 7.98, 0.84, 164.977767944, 50.4275932348, 1780.70613664, 1.17901441786
job601, 0.0, 0.01, 1.5, 100, 200, 7.98, 0.84, 198.92956543, 44.9781857014, 1722.63101039, 8.79314549764
job602, 0.0, 0.12, 1.5, 100, 200, 7.98, 0.84, 198.957809448, 45.1147012323, 1732.86522325, 8.67228359646
job603, 0.0, 0.23, 1.5, 100, 200, 7.98, 0.84, 198.960845947, 44.8613982075, 1737.05841574, 8.59248860677
job604, 0.0, 0.34, 1.5, 100, 200, 7.98, 0.84, 198.987976074, 45.0028057641, 1738.07911338, 8.53617392646
job605, 0.0, 0.45, 1.5, 100, 200, 7.98, 0.84, 198.984344482, 45.4321081752, 1750.31251735, 8.49624845717
job606, 0.0, 0.56, 1.5, 100, 200, 7.98, 0.84, 198.975250244, 45.3525623047, 1782.17524918, 8.46446058485
job607, 0.0, 0.67, 1.5, 100, 200, 7.98, 0.84, 198.979553223, 45.4281069827, 1799.61164168, 8.43999968635
job608, 0.0, 0.78, 1.5, 100, 200, 7.98, 0.84, 198.974014282, 45.900379402, 1814.66258591, 8.41774898105
job609, 0.0, 0.89, 1.5, 100, 200, 7.98, 0.84, 199.210861206, 46.0826186085, 1802.81101034, 8.39853180779
job610, 0.0, 1.0, 1.5, 100, 200, 7.98, 0.84, 199.210144043, 46.2680071616, 1812.30308969, 8.38274214003
job611, 0.03333333333333333, 0.01, 1.5, 100, 200, 7.98, 0.84, 191.322601318, 43.5759772032, 1629.91705251, 8.75903277927
job612, 0.03333333333333333, 0.12, 1.5, 100, 200, 7.98, 0.84, 199.111206055, 43.7243466598, 1651.62139851, 8.63005193075
job613, 0.03333333333333333, 0.23, 1.5, 100, 200, 7.98, 0.84, 199.232116699, 43.3919850671, 1639.83313759, 8.54494836595
job614, 0.03333333333333333, 0.34, 1.5, 100, 200, 7.98, 0.84, 199.223022461, 43.5299141243, 1659.37599012, 8.48144955105
job615, 0.03333333333333333, 0.45, 1.5, 100, 200, 7.98, 0.84, 199.21812439, 43.504315173, 1658.18503775, 8.43644481235
job616, 0.03333333333333333, 0.56, 1.5, 100, 200, 7.98, 0.84, 198.93812561, 43.5705911916, 1676.66917947, 8.3984942966
job617, 0.03333333333333333, 0.67, 1.5, 100, 200, 7.98, 0.84, 199.117614746, 43.8721206748, 1701.13632076, 8.36703999837
job618, 0.03333333333333333, 0.78, 1.5, 100, 200, 7.98, 0.84, 194.072616577, 44.1455863261, 1676.73046335, 8.33827357822
job619, 0.03333333333333333, 0.89, 1.5, 100, 200, 7.98, 0.84, 188.0756073, 43.9516783965, 1600.87420796, 8.31310462952
job620, 0.03333333333333333, 1.0, 1.5, 100, 200, 7.98, 0.84, 187.631942749, 43.8335126334, 1606.32751475, 8.29108725654
job621, 0.06666666666666667, 0.01, 1.5, 100, 200, 7.98, 0.84, 189.319869995, 41.9184592938, 1523.36750616, 8.7253979577
job622, 0.06666666666666667, 0.12, 1.5, 100, 200, 7.98, 0.84, 198.319793701, 42.1580287963, 1579.32441646, 8.58866373698
job623, 0.06666666666666667, 0.23, 1.5, 100, 200, 7.98, 0.84, 198.300308228, 41.8021489835, 1590.82623633, 8.49738269382
job624, 0.06666666666666667, 0.34, 1.5, 100, 200, 7.98, 0.84, 199.23979187, 41.6130031449, 1590.27556287, 8.42711851332
job625, 0.06666666666666667, 0.45, 1.5, 100, 200, 7.98, 0.84, 183.34576416, 41.0162859386, 1467.51916334, 8.37524308099
job626, 0.06666666666666667, 0.56, 1.5, 100, 200, 7.98, 0.84, 183.26411438, 40.9947992009, 1489.71078489, 8.33038902283
job627, 0.06666666666666667, 0.67, 1.5, 100, 200, 7.98, 0.84, 183.542358398, 40.8284039605, 1481.56837217, 8.28855938382
job628, 0.06666666666666667, 0.78, 1.5, 100, 200, 7.98, 0.84, 188.561798096, 40.9399620825, 1504.11632899, 8.2529434628
job629, 0.06666666666666667, 0.89, 1.5, 100, 200, 7.98, 0.84, 188.635559082, 40.9436294937, 1516.87746239, 8.21928172641
job630, 0.06666666666666667, 1.0, 1.5, 100, 200, 7.98, 0.84, 188.703399658, 40.6176537585, 1507.99843236, 8.18600569831
job631, 0.1, 0.01, 1.5, 100, 200, 7.98, 0.84, 198.504623413, 39.3507339221, 1648.75668907, 8.69206873576
job632, 0.1, 0.12, 1.5, 100, 200, 7.98, 0.84, 197.617385864, 40.7070477968, 1561.83167849, 8.54754977756
job633, 0.1, 0.23, 1.5, 100, 200, 7.98, 0.84, 188.241256714, 40.1774225324, 1507.63133684, 8.44564501444
job634, 0.1, 0.34, 1.5, 100, 200, 7.98, 0.84, 188.452850342, 38.9119640788, 1399.32141168, 8.36999066671
job635, 0.1, 0.45, 1.5, 100, 200, 7.98, 0.84, 188.606155396, 39.0183649069, 1445.59065378, 8.3073164622
job636, 0.1, 0.56, 1.5, 100, 200, 7.98, 0.84, 188.751358032, 38.7000343043, 1448.76718499, 8.24693573846
job637, 0.1, 0.67, 1.5, 100, 200, 7.98, 0.84, 192.205825806, 38.7170213538, 1488.0510107, 8.19654994541
job638, 0.1, 0.78, 1.5, 100, 200, 7.98, 0.84, 192.278411865, 38.8543605649, 1497.30960295, 8.14916631911
job639, 0.1, 0.89, 1.5, 100, 200, 7.98, 0.84, 192.346343994, 38.8964181858, 1519.84563086, 8.10692257351
job640, 0.1, 1.0, 1.5, 100, 200, 7.98, 0.84, 192.414169312, 38.8664452815, 1547.14698128, 8.06619495816
job641, 0.13333333333333333, 0.01, 1.5, 100, 200, 7.98, 0.84, 198.574432373, 39.3141006073, 1745.8842028, 8.65417162577
job642, 0.13333333333333333, 0.12, 1.5, 100, 200, 7.98, 0.84, 190.67364502, 39.1459186924, 1478.99032861, 8.50043423971
job643, 0.13333333333333333, 0.23, 1.5, 100, 200, 7.98, 0.84, 188.523101807, 38.0959790379, 1393.11562528, 8.38789410061
job644, 0.13333333333333333, 0.34, 1.5, 100, 200, 7.98, 0.84, 192.073669434, 37.8357693714, 1416.33195146, 8.29917653402
job645, 0.13333333333333333, 0.45, 1.5, 100, 200, 7.98, 0.84, 192.21635437, 38.0185788596, 1470.98304141, 8.22755877177
job646, 0.13333333333333333, 0.56, 1.5, 100, 200, 7.98, 0.84, 192.325469971, 37.8852927732, 1510.38397451, 8.16184022692
job647, 0.13333333333333333, 0.67, 1.5, 100, 200, 7.98, 0.84, 194.230514526, 37.4510857609, 1506.94525281, 8.10342386034
job648, 0.13333333333333333, 0.78, 1.5, 100, 200, 7.98, 0.84, 195.402313232, 37.6835775289, 1540.33493882, 8.04771063063
job649, 0.13333333333333333, 0.89, 1.5, 100, 200, 7.98, 0.84, 195.443206787, 37.4495593669, 1500.72024888, 7.99575508965
job650, 0.13333333333333333, 1.0, 1.5, 100, 200, 7.98, 0.84, 195.48475647, 37.3188950174, 1502.72744786, 7.94288211399
job651, 0.16666666666666666, 0.01, 1.5, 100, 200, 7.98, 0.84, 191.251815796, 38.436734184, 1609.06940377, 8.61224534776
job652, 0.16666666666666666, 0.12, 1.5, 100, 200, 7.98, 0.84, 191.932662964, 37.4444214532, 1328.38037221, 8.44737625122
job653, 0.16666666666666666, 0.23, 1.5, 100, 200, 7.98, 0.84, 192.091445923, 37.308719818, 1375.12729366, 8.32407230801
job654, 0.16666666666666666, 0.34, 1.5, 100, 200, 7.98, 0.84, 194.101837158, 37.106983633, 1432.6480578, 8.22907235887
job655, 0.16666666666666666, 0.45, 1.5, 100, 200, 7.98, 0.84, 194.197311401, 37.0510828182, 1490.65875306, 8.15088738336
job656, 0.16666666666666666, 0.56, 1.5, 100, 200, 7.98, 0.84, 195.395187378, 36.8233130798, 1494.88073326, 8.0750281016
job657, 0.16666666666666666, 0.67, 1.5, 100, 200, 7.98, 0.84, 195.457595825, 35.9815371609, 1454.80671778, 8.00922987196
job658, 0.16666666666666666, 0.78, 1.5, 100, 200, 7.98, 0.84, 195.531585693, 35.6052420694, 1459.6836881, 7.94269371033
job659, 0.16666666666666666, 0.89, 1.5, 100, 200, 7.98, 0.84, 195.926620483, 35.4964794665, 1472.9874159, 7.88078562419
job660, 0.16666666666666666, 1.0, 1.5, 100, 200, 7.98, 0.84, 195.820495605, 35.8762177826, 1548.11640407, 7.81714121501
job661, 0.2, 0.01, 1.5, 100, 200, 7.98, 0.84, 188.205245972, 37.8870649203, 1605.31378844, 8.56966951158
job662, 0.2, 0.12, 1.5, 100, 200, 7.98, 0.84, 192.053955078, 37.1268194413, 1350.99388334, 8.39524798923
job663, 0.2, 0.23, 1.5, 100, 200, 7.98, 0.84, 194.093353271, 36.5422566748, 1379.64153965, 8.26459821065
job664, 0.2, 0.34, 1.5, 100, 200, 7.98, 0.84, 194.219909668, 36.1343531185, 1396.45170691, 8.16191207038
job665, 0.2, 0.45, 1.5, 100, 200, 7.98, 0.84, 194.178024292, 35.6801365557, 1400.06285646, 8.07589319017
job666, 0.2, 0.56, 1.5, 100, 200, 7.98, 0.84, 195.319473267, 35.5900790857, 1419.5915701, 7.99091105991
job667, 0.2, 0.67, 1.5, 100, 200, 7.98, 0.84, 196.000015259, 34.7918018585, 1452.08129382, 7.91234164768
job668, 0.2, 0.78, 1.5, 100, 200, 7.98, 0.84, 195.960845947, 34.7843162116, 1515.63161665, 7.8368311988
job669, 0.2, 0.89, 1.5, 100, 200, 7.98, 0.84, 195.354309082, 34.5508052436, 1516.34979533, 7.7621284061
job670, 0.2, 1.0, 1.5, 100, 200, 7.98, 0.84, 195.974639893, 34.4865461798, 1551.50657181, 7.68435944451
job671, 0.23333333333333334, 0.01, 1.5, 100, 200, 7.98, 0.84, 188.301895142, 37.5602378667, 1590.92789907, 8.53031751845
job672, 0.23333333333333334, 0.12, 1.5, 100, 200, 7.98, 0.84, 192.191223145, 35.8142149892, 1281.45678353, 8.34703212314
job673, 0.23333333333333334, 0.23, 1.5, 100, 200, 7.98, 0.84, 194.203170776, 35.6462217652, 1322.93160086, 8.2092045678
job674, 0.23333333333333334, 0.34, 1.5, 100, 200, 7.98, 0.84, 194.205123901, 35.192841385, 1343.34333755, 8.0990386539
job675, 0.23333333333333334, 0.45, 1.5, 100, 200, 7.98, 0.84, 194.303741455, 34.5710963514, 1363.03103355, 7.99996333652
job676, 0.23333333333333334, 0.56, 1.5, 100, 200, 7.98, 0.84, 194.411453247, 34.1441188254, 1373.76152977, 7.90195274353
job677, 0.23333333333333334, 0.67, 1.5, 100, 200, 7.98, 0.84, 195.51399231, 34.1791559707, 1494.05538466, 7.81100294325
job678, 0.23333333333333334, 0.78, 1.5, 100, 200, 7.98, 0.84, 194.142868042, 33.1948838858, 1459.67157596, 7.71822844611
job679, 0.23333333333333334, 0.89, 1.5, 100, 200, 7.98, 0.84, 197.623703003, 32.7554271357, 1500.30647163, 7.62554274665
job680, 0.23333333333333334, 1.0, 1.5, 100, 200, 7.98, 0.84, 194.089385986, 32.6965512691, 1573.18163801, 7.53027619256
job681, 0.26666666666666666, 0.01, 1.5, 100, 200, 7.98, 0.84, 186.376968384, 35.7298546693, 1427.13333621, 8.49164009094
job682, 0.26666666666666666, 0.12, 1.5, 100, 200, 7.98, 0.84, 192.348770142, 35.4387797362, 1272.83517541, 8.29919475979
job683, 0.26666666666666666, 0.23, 1.5, 100, 200, 7.98, 0.84, 192.608901978, 35.3644435725, 1350.7059072, 8.15240139431
job684, 0.26666666666666666, 0.34, 1.5, 100, 200, 7.98, 0.84, 192.869277954, 34.1908797385, 1304.20757377, 8.03102705214
job685, 0.26666666666666666, 0.45, 1.5, 100, 200, 7.98, 0.84, 194.428924561, 33.0330727244, 1300.58679175, 7.91676012675
job686, 0.26666666666666666, 0.56, 1.5, 100, 200, 7.98, 0.84, 194.330932617, 33.5365124299, 1381.47019441, 7.80662155151
job687, 0.26666666666666666, 0.67, 1.5, 100, 200, 7.98, 0.84, 195.054428101, 32.5876482396, 1384.07287686, 7.69391738044
job688, 0.26666666666666666, 0.78, 1.5, 100, 200, 7.98, 0.84, 195.802642822, 31.8311440438, 1406.7725095, 7.57987933689
job689, 0.26666666666666666, 0.89, 1.5, 100, 200, 7.98, 0.84, 198.55897522, 31.316935425, 1438.48104632, 7.45983717177
job690, 0.26666666666666666, 1.0, 1.5, 100, 200, 7.98, 0.84, 189.678085327, 29.975051106, 1276.63763141, 7.3297873603
job691, 0.3, 0.01, 1.5, 100, 200, 7.98, 0.84, 187.207138062, 35.5714659801, 1414.07553123, 8.45551829868
job692, 0.3, 0.12, 1.5, 100, 200, 7.98, 0.84, 189.454849243, 34.3681360063, 1212.52374642, 8.25109820896
job693, 0.3, 0.23, 1.5, 100, 200, 7.98, 0.84, 192.833496094, 33.827204619, 1226.06808172, 8.09082751804
job694, 0.3, 0.34, 1.5, 100, 200, 7.98, 0.84, 193.139465332, 33.3008685844, 1279.44351296, 7.95617887709
job695, 0.3, 0.45, 1.5, 100, 200, 7.98, 0.84, 189.580093384, 32.4892195266, 1265.37873055, 7.82649400499
job696, 0.3, 0.56, 1.5, 100, 200, 7.98, 0.84, 172.013473511, 32.1471651957, 1245.45153517, 7.69136428833
job697, 0.3, 0.67, 1.5, 100, 200, 7.98, 0.84, 184.439971924, 31.698373339, 1252.02891706, 7.54507637024
job698, 0.3, 0.78, 1.5, 100, 200, 7.98, 0.84, 196.042938232, 30.1076676567, 1211.93419415, 7.38508457608
job699, 0.3, 0.89, 1.5, 100, 200, 7.98, 0.84, 199.965774536, 43.6560361665, 1642.68151608, 2.5681292216
job700, 0.3, 1.0, 1.5, 100, 200, 7.98, 0.84, 199.9559021, 49.4012237978, 1779.46126767, 1.99452760484
job701, 0.0, 0.01, 2.0, 100, 200, 7.98, 0.84, 182.441146851, 45.5005325723, 1469.65743247, 8.36950620015
job702, 0.0, 0.12, 2.0, 100, 200, 7.98, 0.84, 187.063140869, 45.6645834064, 1497.73395465, 8.25261645847
job703, 0.0, 0.23, 2.0, 100, 200, 7.98, 0.84, 183.982894897, 45.5083351684, 1516.90810217, 8.158106486
job704, 0.0, 0.34, 2.0, 100, 200, 7.98, 0.84, 184.543457031, 45.5648928118, 1535.2519965, 8.08117760552
job705, 0.0, 0.45, 2.0, 100, 200, 7.98, 0.84, 182.898757935, 45.9900206923, 1543.05288866, 8.01803779602
job706, 0.0, 0.56, 2.0, 100, 200, 7.98, 0.84, 181.851776123, 45.4943222916, 1566.39103978, 7.96733135647
job707, 0.0, 0.67, 2.0, 100, 200, 7.98, 0.84, 181.510070801, 45.801569441, 1601.85658659, 7.92480892605
job708, 0.0, 0.78, 2.0, 100, 200, 7.98, 0.84, 182.982513428, 45.8515642267, 1604.80933862, 7.88867674934
job709, 0.0, 0.89, 2.0, 100, 200, 7.98, 0.84, 185.179870605, 45.9664295411, 1572.8722484, 7.86013836331
job710, 0.0, 1.0, 2.0, 100, 200, 7.98, 0.84, 187.742385864, 46.1300700408, 1544.72862834, 7.83510674371
job711, 0.03333333333333333, 0.01, 2.0, 100, 200, 7.98, 0.84, 197.059402466, 43.180588741, 1806.44998219, 8.34117486742
job712, 0.03333333333333333, 0.12, 2.0, 100, 200, 7.98, 0.84, 175.042068481, 43.449240427, 1371.50114563, 8.21488338047
job713, 0.03333333333333333, 0.23, 2.0, 100, 200, 7.98, 0.84, 177.787597656, 43.4497067523, 1393.34528215, 8.11917262607
job714, 0.03333333333333333, 0.34, 2.0, 100, 200, 7.98, 0.84, 187.628540039, 43.466414417, 1403.33231767, 8.03409830729
job715, 0.03333333333333333, 0.45, 2.0, 100, 200, 7.98, 0.84, 187.841018677, 44.0145439452, 1422.67518733, 7.9668774075
job716, 0.03333333333333333, 0.56, 2.0, 100, 200, 7.98, 0.84, 187.912063599, 43.3769677252, 1430.9352351, 7.911901474
job717, 0.03333333333333333, 0.67, 2.0, 100, 200, 7.98, 0.84, 187.999252319, 43.7183831799, 1457.49698473, 7.86222457886
job718, 0.03333333333333333, 0.78, 2.0, 100, 200, 7.98, 0.84, 189.340194702, 43.2998429263, 1457.53994301, 7.81773906284
job719, 0.03333333333333333, 0.89, 2.0, 100, 200, 7.98, 0.84, 190.790878296, 43.0716142866, 1437.13632107, 7.78042157491
job720, 0.03333333333333333, 1.0, 2.0, 100, 200, 7.98, 0.84, 190.753051758, 43.3676599383, 1445.86657709, 7.74825117323
job721, 0.06666666666666667, 0.01, 2.0, 100, 200, 7.98, 0.84, 198.422149658, 42.2994139403, 1783.29752909, 8.30372895135
job722, 0.06666666666666667, 0.12, 2.0, 100, 200, 7.98, 0.84, 187.767150879, 41.0981951904, 1293.57384609, 8.16952811347
job723, 0.06666666666666667, 0.23, 2.0, 100, 200, 7.98, 0.84, 190.625488281, 41.2020310891, 1324.8765579, 8.06978607178
job724, 0.06666666666666667, 0.34, 2.0, 100, 200, 7.98, 0.84, 191.506988525, 41.1585790944, 1322.22450746, 7.98088179694
job725, 0.06666666666666667, 0.45, 2.0, 100, 200, 7.98, 0.84, 191.199859619, 41.162136392, 1319.43552103, 7.90778223674
job726, 0.06666666666666667, 0.56, 2.0, 100, 200, 7.98, 0.84, 192.074569702, 40.9480866253, 1342.73661561, 7.84519216749
job727, 0.06666666666666667, 0.67, 2.0, 100, 200, 7.98, 0.84, 192.208404541, 41.2988476153, 1368.13715385, 7.7874745263
job728, 0.06666666666666667, 0.78, 2.0, 100, 200, 7.98, 0.84, 191.843093872, 40.8900407103, 1375.61361944, 7.7325691647
job729, 0.06666666666666667, 0.89, 2.0, 100, 200, 7.98, 0.84, 190.561889648, 40.8035858399, 1371.58677777, 7.68725861443
job730, 0.06666666666666667, 1.0, 2.0, 100, 200, 7.98, 0.84, 189.969329834, 41.0860363881, 1397.08934919, 7.64407348633
job731, 0.1, 0.01, 2.0, 100, 200, 7.98, 0.84, 198.2996521, 41.3879153387, 1704.8380345, 8.26241048177
job732, 0.1, 0.12, 2.0, 100, 200, 7.98, 0.84, 191.504608154, 39.6688411567, 1233.36805115, 8.1238700019
job733, 0.1, 0.23, 2.0, 100, 200, 7.98, 0.84, 191.601501465, 39.4045584641, 1234.57195046, 8.01418855455
job734, 0.1, 0.34, 2.0, 100, 200, 7.98, 0.84, 193.715560913, 39.4834024368, 1267.39617223, 7.91560321384
job735, 0.1, 0.45, 2.0, 100, 200, 7.98, 0.84, 192.301345825, 39.6935135387, 1303.63205592, 7.83254072401
job736, 0.1, 0.56, 2.0, 100, 200, 7.98, 0.84, 191.138015747, 39.4946644493, 1348.94117494, 7.76159498427
job737, 0.1, 0.67, 2.0, 100, 200, 7.98, 0.84, 193.802200317, 39.5877078144, 1359.27478084, 7.69965150621
job738, 0.1, 0.78, 2.0, 100, 200, 7.98, 0.84, 193.227615356, 39.8958827025, 1419.75653151, 7.63650046455
job739, 0.1, 0.89, 2.0, 100, 200, 7.98, 0.84, 193.801696777, 39.9107649036, 1489.991682, 7.58120409648
job740, 0.1, 1.0, 2.0, 100, 200, 7.98, 0.84, 195.244613647, 40.1279544736, 1504.47671323, 7.53094185723
job741, 0.13333333333333333, 0.01, 2.0, 100, 200, 7.98, 0.84, 193.918197632, 40.5040740107, 1623.34550008, 8.21602270338
job742, 0.13333333333333333, 0.12, 2.0, 100, 200, 7.98, 0.84, 191.454284668, 38.680125971, 1196.04142347, 8.06655417548
job743, 0.13333333333333333, 0.23, 2.0, 100, 200, 7.98, 0.84, 195.984893799, 38.6310456026, 1256.3929964, 7.9447915819
job744, 0.13333333333333333, 0.34, 2.0, 100, 200, 7.98, 0.84, 194.461349487, 38.6396800219, 1302.43829943, 7.84007496304
job745, 0.13333333333333333, 0.45, 2.0, 100, 200, 7.98, 0.84, 193.640060425, 38.8586398444, 1368.78486616, 7.75557539198
job746, 0.13333333333333333, 0.56, 2.0, 100, 200, 7.98, 0.84, 193.526702881, 38.6638149174, 1422.19944507, 7.67925771077
job747, 0.13333333333333333, 0.67, 2.0, 100, 200, 7.98, 0.84, 194.826187134, 38.7493294766, 1457.99919553, 7.61079025269
job748, 0.13333333333333333, 0.78, 2.0, 100, 200, 7.98, 0.84, 194.104660034, 38.7347055598, 1505.84150332, 7.53870222304
job749, 0.13333333333333333, 0.89, 2.0, 100, 200, 7.98, 0.84, 194.215423584, 38.3902103488, 1551.86024958, 7.47278870477
job750, 0.13333333333333333, 1.0, 2.0, 100, 200, 7.98, 0.84, 193.823913574, 38.7606159453, 1623.95365502, 7.41153123644
job751, 0.16666666666666666, 0.01, 2.0, 100, 200, 7.98, 0.84, 191.749328613, 39.8680580755, 1548.34281989, 8.16568777296
job752, 0.16666666666666666, 0.12, 2.0, 100, 200, 7.98, 0.84, 194.844436646, 37.928121705, 1240.34511567, 8.0057144165
job753, 0.16666666666666666, 0.23, 2.0, 100, 200, 7.98, 0.84, 194.56729126, 38.0166755043, 1309.29159092, 7.88167762756
job754, 0.16666666666666666, 0.34, 2.0, 100, 200, 7.98, 0.84, 194.263977051, 37.8230578297, 1360.89489786, 7.76994005839
job755, 0.16666666666666666, 0.45, 2.0, 100, 200, 7.98, 0.84, 194.563217163, 37.7467281183, 1402.90765992, 7.68022261726
job756, 0.16666666666666666, 0.56, 2.0, 100, 200, 7.98, 0.84, 194.520523071, 37.3932070848, 1439.98656584, 7.59379429287
job757, 0.16666666666666666, 0.67, 2.0, 100, 200, 7.98, 0.84, 194.25819397, 37.4690803912, 1519.17673311, 7.51583480835
job758, 0.16666666666666666, 0.78, 2.0, 100, 200, 7.98, 0.84, 193.260574341, 37.6162693208, 1593.51986011, 7.4343723721
job759, 0.16666666666666666, 0.89, 2.0, 100, 200, 7.98, 0.84, 192.203430176, 36.9740306875, 1614.00899456, 7.35312949287
job760, 0.16666666666666666, 1.0, 2.0, 100, 200, 7.98, 0.84, 191.517349243, 36.2967102825, 1624.66465947, 7.28026262919
job761, 0.2, 0.01, 2.0, 100, 200, 7.98, 0.84, 194.025375366, 39.0249878401, 1518.95273954, 8.11914168464
job762, 0.2, 0.12, 2.0, 100, 200, 7.98, 0.84, 194.528793335, 37.4757086972, 1292.84197962, 7.94988738166
job763, 0.2, 0.23, 2.0, 100, 200, 7.98, 0.84, 195.235565186, 37.4885034604, 1356.50031968, 7.81919500563
job764, 0.2, 0.34, 2.0, 100, 200, 7.98, 0.84, 194.478683472, 36.8325526129, 1384.50373992, 7.70007303026
job765, 0.2, 0.45, 2.0, 100, 200, 7.98, 0.84, 194.300445557, 36.7715619326, 1419.73651678, 7.59872669644
job766, 0.2, 0.56, 2.0, 100, 200, 7.98, 0.84, 194.415313721, 36.7523947164, 1509.4511265, 7.50472026401
job767, 0.2, 0.67, 2.0, 100, 200, 7.98, 0.84, 193.223083496, 36.4568831948, 1575.70082626, 7.41325293647
job768, 0.2, 0.78, 2.0, 100, 200, 7.98, 0.84, 191.703582764, 35.8690917292, 1616.65663811, 7.3178753323
job769, 0.2, 0.89, 2.0, 100, 200, 7.98, 0.84, 191.538665771, 35.7424818882, 1621.14389101, 7.22284995185
job770, 0.2, 1.0, 2.0, 100, 200, 7.98, 0.84, 191.854187012, 35.0713595727, 1611.77209082, 7.13411839803
job771, 0.23333333333333334, 0.01, 2.0, 100, 200, 7.98, 0.84, 195.579605103, 38.5160460101, 1485.83062995, 8.07248497009
job772, 0.23333333333333334, 0.12, 2.0, 100, 200, 7.98, 0.84, 195.51385498, 37.4240957898, 1339.55049803, 7.89561017354
job773, 0.23333333333333334, 0.23, 2.0, 100, 200, 7.98, 0.84, 194.399978638, 36.5937016287, 1376.38907853, 7.75415759616
job774, 0.23333333333333334, 0.34, 2.0, 100, 200, 7.98, 0.84, 194.459396362, 36.3950386757, 1409.34813198, 7.62329800924
job775, 0.23333333333333334, 0.45, 2.0, 100, 200, 7.98, 0.84, 194.393081665, 36.4558029027, 1476.35276602, 7.5135445065
job776, 0.23333333333333334, 0.56, 2.0, 100, 200, 7.98, 0.84, 193.055984497, 36.2321376508, 1540.47959567, 7.40650473701
job777, 0.23333333333333334, 0.67, 2.0, 100, 200, 7.98, 0.84, 191.598556519, 35.3795169221, 1612.46132138, 7.29983223809
job778, 0.23333333333333334, 0.78, 2.0, 100, 200, 7.98, 0.84, 192.150161743, 35.2070964238, 1599.22537141, 7.18275960286
job779, 0.23333333333333334, 0.89, 2.0, 100, 200, 7.98, 0.84, 192.37210083, 35.1382765222, 1565.274247, 7.06643507216
job780, 0.23333333333333334, 1.0, 2.0, 100, 200, 7.98, 0.84, 191.913467407, 34.3972359458, 1498.62248355, 6.95092158847
job781, 0.26666666666666666, 0.01, 2.0, 100, 200, 7.98, 0.84, 194.276992798, 38.6825486685, 1468.46341568, 8.02787144979
job782, 0.26666666666666666, 0.12, 2.0, 100, 200, 7.98, 0.84, 194.423522949, 36.717401803, 1312.77523713, 7.83834966024
job783, 0.26666666666666666, 0.23, 2.0, 100, 200, 7.98, 0.84, 194.398300171, 36.4487926883, 1390.29461509, 7.6825120714
